POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,TARGET(PRICE_IN_LACS)
0,0,0,1,1,625.0,1,1,20.0
1,0,1,4,1,6141.183919,1,1,970.0
0,0,0,2,1,1183.151917,1,1,75.0
1,0,1,3,1,1780.104712,1,1,85.0
1,0,0,5,1,4200.019765,1,1,1700.0
1,0,1,2,1,1123.333333,1,1,33.7
1,0,0,2,1,940.0705053,1,1,40.0
1,1,0,3,1,1000.0,0,1,30.0
0,0,1,2,1,750.0,1,1,22.8
1,0,1,2,1,950.0886749,1,1,37.5
1,0,0,2,1,825.8602711,1,1,39.6
1,1,1,2,1,434.9876223,0,1,36.9
1,0,0,2,1,1143.0946689999998,1,1,110.0
1,0,0,2,1,906.1383566,1,1,27.9
1,1,0,2,1,1052.307692,0,1,34.2
0,0,1,2,1,950.0113097,1,1,42.0
0,0,0,3,1,1170.212766,1,1,33.0
1,0,0,3,1,1350.078493,1,1,43.0
1,0,1,3,1,2017.032721,1,1,180.0
1,0,1,2,1,1160.128225,1,1,76.0
1,1,0,3,1,1613.531273,0,1,66.3
1,0,0,2,1,935.1325758,1,1,39.5
0,0,0,2,1,1000.0,1,1,35.0
1,0,1,2,1,1230.0123,1,1,250.0
1,0,0,3,1,1909.892262,1,1,39.0
1,0,0,1,1,309.9573809,1,1,8.0
1,0,0,3,1,1780.063291,1,1,90.0
0,0,0,6,1,3200.0,1,1,80.0
0,0,0,2,1,1209.302326,1,1,52.0
0,0,0,2,1,792.1140644,1,1,45.0
1,1,1,2,1,1075.170006,0,1,58.5
0,0,0,1,1,398.1797497,1,1,7.0
0,0,0,3,1,1880.242985,1,1,130.0
1,0,1,4,1,4398.826979,1,1,330.0
1,0,0,1,1,618.0469716,1,1,25.0
0,0,0,2,1,899.0053558000001,1,1,47.0
1,0,0,2,1,1071.046055,1,1,60.0
0,0,0,1,1,600.0648719,1,1,18.5
1,0,0,1,1,636.0078278,1,1,52.0
1,0,0,3,1,1440.819243,1,0,60.5
0,0,0,3,1,1150.054765,1,1,42.0
0,0,0,3,1,1659.7164300000002,1,1,59.7
1,0,0,1,1,339.2857143,1,1,9.5
1,0,1,2,1,913.7983552,1,1,30.0
0,1,1,2,1,794.7976879,0,1,22.0
1,0,0,3,1,1896.964856,1,1,95.0
1,0,0,3,1,1450.176093,1,1,70.0
1,0,0,2,1,949.754902,1,1,31.0
0,0,0,3,1,1666.025887,1,1,130.0
0,0,1,3,1,1700.1545600000002,1,1,55.0
0,0,0,2,1,925.0693802,1,1,30.0
0,0,0,2,1,1350.135014,1,1,60.0
0,0,0,2,1,1054.969461,1,1,57.0
0,0,0,2,1,807.3196986,1,1,30.0
1,0,0,1,1,625.0,1,1,43.0
1,0,0,3,1,1689.655172,1,1,53.9
1,0,0,2,1,1000.0,1,1,500.0
1,0,0,3,1,1179.025752,1,1,190.0
1,0,1,3,1,1649.892757,1,1,100.0
0,0,0,3,1,1250.0,1,1,50.0
1,0,0,3,1,1358.152912,1,1,170.0
0,0,0,2,1,1114.9653119999998,1,1,45.0
1,0,1,2,1,1124.137931,1,1,32.6
1,0,0,3,1,1664.239651,1,1,160.0
0,0,0,2,1,1245.274628,1,1,56.0
1,0,0,3,1,2700.270027,1,1,150.0
0,0,0,3,1,1225.204201,1,1,42.0
1,0,1,4,1,1746.023432,1,1,1000.0
1,1,1,3,1,1671.595731,0,1,260.0
1,0,0,2,1,866.6666667000002,1,1,130.0
1,0,0,3,1,1546.391753,1,1,51.0
1,1,1,3,1,1843.204719,0,1,150.0
1,1,1,2,1,800.0,0,1,150.0
0,0,0,2,1,970.0044769,1,1,65.0
1,1,1,3,1,1344.250275,0,0,110.0
1,0,0,2,1,614.0106056,1,1,22.0
1,1,1,2,1,726.7720307,0,1,60.7
1,0,0,2,1,1250.0,1,1,70.0
1,0,0,2,1,650.0072223,1,1,180.0
0,0,0,2,1,980.0078401,1,1,25.0
1,0,0,2,1,1125.082727,1,1,85.0
1,0,0,1,1,638.4615385,1,1,24.9
1,1,1,3,1,1691.3869370000002,0,1,260.0
1,1,1,2,1,1050.153902,0,1,58.0
1,0,0,2,1,1230.138391,1,1,48.0
1,0,0,3,1,1533.166458,1,1,98.0
1,0,0,3,1,1741.75569,1,1,150.0
1,0,1,3,1,3706.34355,1,1,260.0
1,0,1,2,1,591.9395466,1,1,23.5
0,0,0,3,1,1799.775028,1,1,32.0
1,0,1,2,1,1043.131294,1,1,54.9
0,0,0,3,1,1654.70852,1,1,36.9
1,0,0,1,1,635.0550381,1,1,45.0
0,0,0,3,1,1428.262281,1,1,66.0
0,0,0,2,1,800.0,1,1,32.0
1,0,1,2,1,1112.522686,1,1,61.3
1,0,1,2,1,1029.442042,1,1,200.0
1,0,1,4,1,2090.492554,1,1,73.0
1,0,1,3,1,1462.056841,1,1,49.9
1,0,0,2,1,1160.092807,1,1,75.0
0,0,0,4,1,1532.912534,1,1,68.0
1,0,0,5,1,3625.290023,1,1,250.0
1,0,0,2,1,749.6940024,1,1,24.5
1,0,1,3,1,1380.145278,1,1,57.0
1,0,0,2,1,1260.005929,1,1,85.0
1,0,1,3,1,1274.813331,1,0,140.0
1,0,0,4,1,2800.33604,1,1,200.0
0,0,0,3,1,1200.0,1,1,24.0
1,0,1,3,1,1469.004015,1,1,300.0
0,0,0,1,1,431.54761900000005,1,1,8.7
1,0,0,2,1,1330.180313,1,1,90.0
1,0,1,2,1,1200.107875,1,1,89.0
1,0,1,2,1,1421.052632,1,1,81.0
1,0,0,2,1,1296.018032,1,1,69.0
1,0,0,2,1,1066.666667,1,1,160.0
1,0,0,3,1,1622.971286,1,1,91.0
0,0,0,2,1,1200.082764,1,1,58.0
1,0,1,3,1,1294.117647,1,1,110.0
1,0,0,3,1,1400.0,1,1,56.0
1,0,0,2,1,1519.525908,1,1,100.0
2,0,0,4,1,4307.692308,1,0,560.0
1,0,1,2,1,1063.183475,1,1,140.0
0,0,0,1,1,550.017188,1,1,32.0
2,0,1,2,1,752.8011204,1,0,21.5
1,0,1,3,1,1980.079203,1,1,330.0
1,0,1,2,1,910.2787456,1,1,20.9
1,0,1,3,1,957.9854934,1,1,140.0
1,0,0,4,1,4009.970738,1,1,370.0
0,0,0,3,1,1656.804734,1,1,42.0
1,1,1,1,1,700.0577367000001,0,1,48.5
1,0,0,1,1,550.0045834,1,1,60.0
0,0,0,1,1,549.8059507999999,1,1,8.5
0,0,1,3,1,1620.482904,1,1,100.0
1,0,1,2,1,929.0540541,1,1,71.5
1,0,0,2,1,680.0,1,1,170.0
1,0,1,3,1,1850.220264,1,1,42.0
0,0,0,2,1,1200.075005,1,1,64.0
1,0,0,2,1,753.3193132,1,1,240.0
1,0,0,3,1,2137.259558,1,1,90.0
2,1,1,2,1,1000.0,0,0,32.0
1,0,0,2,1,953.1703274,1,1,46.0
1,0,0,2,1,1134.9979970000002,1,1,170.0
0,0,0,2,1,900.090009,1,1,60.0
0,0,0,2,1,1296.036289,1,1,120.0
1,0,1,3,1,1608.680675,1,1,46.7
0,0,1,2,1,1304.844234,1,1,80.0
1,0,0,2,1,900.1058947999999,1,1,25.5
1,0,0,2,1,974.9303621,1,1,84.0
0,1,0,2,1,744.9714428,0,1,30.0
1,0,0,3,1,1701.837985,1,1,75.0
1,0,0,2,1,1395.186606,1,1,80.0
0,0,1,4,1,2584.236159,1,1,260.0
1,0,1,3,1,1580.066849,1,1,52.0
1,0,1,2,1,1289.2470130000002,1,1,46.4
1,1,1,3,1,1409.495549,0,1,47.5
1,0,0,3,1,1760.082023,1,1,51.5
0,0,0,1,1,560.0416775,1,1,21.5
1,0,0,1,1,550.0278103999999,1,1,89.0
1,0,0,2,1,1450.245426,1,1,65.0
0,0,1,2,1,600.0600059999999,1,1,20.0
1,1,1,2,1,850.0,0,1,170.0
1,0,1,2,1,1105.146827,1,1,70.0
0,0,0,3,1,1115.004779,1,1,35.0
1,0,0,3,1,1908.665105,1,1,65.2
0,0,0,3,1,1800.0,1,1,57.6
1,0,0,3,1,2575.7130260000004,1,1,87.6
1,0,0,3,1,1900.337838,1,1,90.0
0,0,0,2,1,674.8357308,1,1,38.0
0,0,0,2,1,1000.0,1,1,70.0
1,0,0,3,1,1724.1379309999998,1,1,130.0
1,0,1,3,1,1350.135014,1,1,75.0
1,0,0,2,1,1156.186613,1,1,57.0
0,0,0,1,1,490.0759618,1,1,20.0
1,0,1,3,1,1136.363636,1,0,100.0
0,0,0,2,1,1200.0,1,1,33.0
0,0,0,1,1,700.1166861,1,1,24.0
1,0,0,3,1,1726.47258,1,1,51.0
2,1,1,3,1,839.2973324999999,0,0,64.5
1,0,0,2,1,1242.015614,1,1,35.0
1,0,0,3,1,2240.1433690000003,1,1,450.0
1,0,0,2,1,1310.043668,1,1,75.0
1,0,0,1,1,685.0459482000001,1,1,41.0
0,0,1,3,1,1505.32654,1,1,65.0
1,0,0,2,1,1015.046573,1,1,85.0
1,0,0,2,1,1260.636621,1,1,160.0
0,0,0,2,1,1650.4854369999998,1,1,34.0
1,0,0,1,1,520.0,1,1,39.0
1,0,1,3,1,1553.852703,1,1,73.0
1,1,1,1,1,463.6068614,0,0,100.0
1,1,0,3,1,1935.015722,0,1,240.0
1,0,0,4,1,3559.3220340000003,1,1,420.0
1,1,1,2,1,891.5834522,0,1,100.0
0,0,0,3,1,1474.193548,1,1,45.7
1,0,0,1,1,587.4630784,1,1,17.9
1,0,1,2,1,1172.208014,1,1,55.0
1,0,1,1,1,747.1264368,1,1,15.6
1,0,0,3,1,3417.4553100000003,1,0,390.0
1,0,0,1,1,763.0939993,1,1,44.0
1,1,0,2,1,862.8954937999999,0,1,54.0
1,0,0,3,1,1783.21233,1,1,140.0
0,0,0,2,1,1060.180854,1,1,34.0
1,0,1,1,1,675.9294029,1,1,36.0
1,0,0,3,1,1700.198356,1,1,60.0
2,1,1,3,1,1269.990593,0,0,27.0
1,0,0,2,1,1020.176831,1,1,45.0
1,1,1,3,1,999.2254067,0,1,25.8
0,0,0,1,1,555.1252258999999,1,1,21.5
1,0,1,3,1,886.9572929999999,1,1,200.0
1,0,0,4,1,2852.128126,1,1,130.0
1,1,0,3,1,1250.0,0,1,130.0
1,0,0,3,1,1680.2263879999998,1,1,95.0
1,1,0,2,1,889.4736842,0,1,33.8
1,0,1,3,1,1720.1631489999995,1,1,97.0
1,0,1,2,1,1067.140952,1,1,48.0
0,0,0,2,1,1210.165389,1,1,60.0
1,0,0,4,1,4040.40404,1,0,400.0
1,0,1,3,1,1744.5414850000002,1,0,79.9
1,0,0,3,1,1750.18423,1,1,95.0
1,1,1,2,1,1225.004504,0,1,68.0
1,0,0,2,1,1100.141044,1,1,78.0
1,0,1,2,1,1018.14059,1,1,44.9
1,0,1,3,1,1595.041699,1,1,350.0
0,0,0,1,1,560.0497822000001,1,1,18.0
1,0,1,2,1,1095.088819,1,1,52.4
1,0,1,3,1,1479.394153,1,0,42.0
0,0,0,2,1,1170.242407,1,1,42.0
1,0,0,3,1,1500.110302,1,1,68.0
0,0,0,2,1,1100.352113,1,1,25.0
0,0,1,2,1,875.8233716,1,1,35.9
0,0,0,2,1,1047.120419,1,1,30.0
0,0,0,4,1,2888.888889,1,1,130.0
1,0,0,4,1,3180.071552,1,1,240.0
1,0,0,2,1,1127.219417,1,1,69.2
1,1,1,3,1,997.0089731,0,0,110.0
1,0,0,3,1,1655.359566,1,1,61.0
0,0,0,3,1,1600.0,1,1,100.0
0,0,1,1,1,657.1899463999999,1,1,31.9
1,0,0,2,1,1145.155113,1,1,29.9
1,0,1,3,1,2666.666667,1,1,200.0
1,0,0,2,1,950.0577738,1,1,74.0
1,0,0,3,1,1300.108342,1,1,48.0
0,0,0,2,1,736.0581919,1,1,42.5
0,0,0,2,1,1184.475806,1,1,23.5
1,0,0,1,1,650.0413662999999,1,1,55.0
1,0,0,2,1,711.8927973,1,1,34.0
0,0,0,3,1,1290.084777,1,1,70.0
0,0,0,2,1,1010.10101,1,1,32.0
0,1,1,2,1,804.0809268999999,0,1,46.5
1,0,0,1,1,625.0,1,1,97.0
0,0,1,2,1,930.1405106,1,1,47.0
1,0,0,3,1,1576.182137,1,1,45.0
1,0,0,2,1,1160.003093,1,1,450.0
1,0,0,3,1,1165.740931,1,1,170.0
1,0,0,3,1,1252.435291,1,1,180.0
1,0,0,3,1,1659.622429,1,1,58.9
1,0,0,2,1,1050.080775,1,1,65.0
0,0,0,3,1,2297.090352,1,1,240.0
1,0,0,4,1,3584.229391,1,1,290.0
1,0,0,2,1,1300.108342,1,1,48.0
1,1,1,2,1,656.3833279,0,0,140.0
1,1,1,3,1,923.1468849,0,1,20.3
1,0,1,3,1,745.049505,1,1,30.1
1,0,0,3,1,1585.048498,1,1,67.0
0,0,0,8,1,4049.988429,1,1,350.0
1,0,0,4,1,1824.817518,1,1,110.0
1,0,0,3,1,1689.76647,1,1,89.0
1,1,1,3,1,1048.327138,0,1,28.2
0,0,0,1,1,400.0,1,1,22.0
1,1,1,3,1,1263.051533,0,1,75.0
0,0,1,3,1,1481.578947,1,1,56.3
1,0,0,3,1,2199.951112,1,1,180.0
0,0,0,2,1,1359.81217,1,1,69.5
1,0,1,2,1,1099.96541,1,1,63.6
0,0,0,1,1,550.0261917,1,1,42.0
1,0,0,3,1,1425.008906,1,1,40.0
1,0,1,3,1,946.862099,1,1,250.0
0,0,0,3,1,1224.115067,1,1,120.0
1,0,0,3,1,1449.875725,1,1,140.0
1,0,0,2,1,1226.012793,1,1,230.0
0,0,1,3,1,3100.28472,1,1,98.0
0,0,0,2,1,1080.351114,1,1,16.0
1,1,0,1,1,510.00392310000007,0,1,13.0
1,0,0,1,1,670.0655499,1,1,46.0
1,1,1,2,1,1140.114011,0,1,76.0
0,0,0,2,1,1200.0,1,1,90.0
1,0,1,3,1,2324.5984780000003,1,1,110.0
0,0,0,2,1,1041.09589,1,1,38.0
0,0,0,3,1,1900.23753,1,1,88.0
1,0,0,1,1,730.1490721,1,1,24.0
0,0,0,2,1,800.0,1,1,15.0
1,0,0,3,1,2011.397922,1,1,120.0
1,1,1,3,1,903.5178723,0,0,95.8
1,0,0,2,1,928.3410461,1,1,66.2
1,0,0,2,1,1226.635514,1,1,210.0
1,0,1,2,1,613.8613861,1,1,31.0
1,0,0,3,1,1460.09085,1,1,45.0
1,1,0,2,1,773.6842105000001,0,1,29.4
0,0,0,3,1,1250.0,1,1,26.0
1,0,0,3,1,1699.544765,1,1,56.0
1,0,1,3,1,1893.603547,1,1,89.7
0,0,0,2,1,1019.824628,1,1,53.5
1,0,0,3,1,2077.477698,1,1,170.0
1,0,0,3,1,1877.581675,1,1,150.0
0,0,0,2,1,850.1335924000001,1,1,35.0
1,0,0,2,1,1068.577535,1,1,170.0
0,1,0,1,1,449.6325119,0,1,10.4
0,0,0,3,1,1474.201474,1,1,60.0
0,0,0,2,1,1250.0,1,1,30.0
1,1,1,3,1,2350.176263,0,1,120.0
1,0,0,1,1,550.0550055,1,1,45.0
1,1,1,2,1,580.7966076,0,0,76.7
1,0,0,2,1,1480.129765,1,1,73.0
0,0,0,2,1,975.6097561,1,1,12.0
1,0,0,1,1,649.9759267999999,1,1,54.0
1,0,0,3,1,1170.606665,1,1,41.1
0,0,0,1,1,500.0,1,1,18.0
0,0,0,3,1,1575.230853,1,1,58.0
2,0,0,3,1,1774.622893,1,0,100.0
1,0,1,5,1,6640.316206,1,1,840.0
1,1,0,3,1,1381.014682,0,1,95.0
1,0,1,3,1,1565.836299,1,1,110.0
1,0,0,3,1,851.3575701999999,1,1,18.5
0,0,0,2,1,626.8081003,1,1,26.0
0,0,0,3,1,1100.244499,1,1,27.0
1,0,0,3,1,1936.108422,1,1,140.0
0,0,0,1,1,825.0355619,1,1,29.0
1,0,0,2,1,1097.996157,1,1,80.0
0,0,0,2,1,1290.194522,1,1,65.0
1,0,0,3,1,1714.77565,1,1,60.0
0,0,0,3,1,1100.244499,1,1,45.0
1,0,0,3,1,1555.002666,1,1,87.5
2,1,0,3,1,1049.230769,0,0,34.1
1,0,0,3,1,1659.407666,1,1,38.1
1,0,0,2,1,1090.512541,1,1,100.0
0,0,0,1,1,650.1095690000001,1,1,17.8
1,1,1,2,1,1167.0313640000002,0,1,160.0
1,0,0,3,1,1750.0,1,1,56.0
0,0,0,4,1,2090.106828,1,1,270.0
1,0,0,3,1,1683.277962,1,1,76.0
1,1,1,4,1,1767.760468,0,1,800.0
1,1,0,3,1,1346.194171,0,1,64.2
0,0,0,1,1,80.0,1,1,24.0
1,0,0,3,1,2200.220022,1,1,140.0
1,0,1,3,1,2800.0,1,1,210.0
0,0,0,2,1,430.597771,1,1,17.0
1,0,0,3,1,1534.285714,1,1,53.7
0,0,0,2,1,860.0095557,1,1,18.0
1,0,0,1,1,630.0204757,1,1,40.0
1,0,1,3,1,2192.18122,1,1,120.0
2,0,0,3,1,3301.056338,1,0,75.0
1,0,0,2,1,1234.300563,1,1,28.5
0,0,0,4,1,1440.032915,1,1,70.0
1,1,0,3,1,1230.1715769999998,0,1,38.0
1,0,1,2,1,1345.990366,1,1,95.0
0,0,0,3,1,1664.7081859999998,1,1,85.0
1,1,1,2,1,1091.093631,0,1,86.0
1,1,0,2,1,857.1428571,0,1,120.0
1,0,0,3,1,1445.270988,1,1,68.0
1,0,0,2,1,935.0163628,1,1,140.0
1,0,0,1,1,450.0070314,1,1,64.0
0,0,0,2,1,449.9775011,1,1,30.0
1,0,0,3,1,1280.081925,1,1,100.0
1,0,1,2,1,976.1454457,1,1,160.0
1,0,1,1,1,537.6845377000001,1,1,34.6
1,0,0,6,1,6000.0,1,1,6000.0
1,0,0,3,1,1877.581675,1,1,150.0
0,1,0,2,1,1170.212766,0,1,33.0
1,0,0,5,1,4815.022871,1,1,600.0
0,0,0,2,1,711.0127982000001,1,1,45.0
1,0,0,3,1,2461.538462,1,1,160.0
1,0,0,2,1,1190.121988,1,1,80.0
1,0,1,3,1,1804.511278,1,1,48.0
1,0,0,3,1,1350.135014,1,1,60.0
0,0,0,3,1,1238.53211,1,1,24.3
1,1,1,4,1,1960.784314,0,0,100.0
1,0,1,3,1,1152.941176,1,1,39.2
0,0,0,2,1,1155.963303,1,1,63.0
0,0,0,3,1,1400.203666,1,1,55.0
1,0,0,3,1,1828.822238,1,1,100.0
0,0,0,3,1,1750.0,1,1,70.0
1,0,1,3,1,1300.0,1,1,75.4
1,0,0,3,1,1910.509273,1,1,64.9
1,0,1,2,1,1149.905917,1,1,55.0
0,0,0,3,1,999.8591748,1,1,71.0
1,0,1,3,1,1850.556439,1,1,58.2
1,0,0,2,1,846.2867012,1,1,24.5
1,1,1,3,1,1272.589218,0,1,83.8
1,0,0,3,1,1464.919044,1,1,76.0
0,0,0,3,1,1549.755302,1,1,95.0
1,0,0,3,1,1709.741551,1,1,43.0
1,1,1,2,1,864.0055296,0,1,150.0
0,0,0,2,1,955.4140127,1,1,12.0
1,0,0,3,1,1700.3188100000002,1,1,80.0
2,0,1,1,1,491.9210054,1,0,27.4
1,0,0,3,1,1514.004542,1,1,80.0
1,1,1,2,1,1389.210465,0,1,60.0
1,0,0,2,1,1150.035386,1,1,65.0
1,1,1,1,1,599.2127132,0,1,41.1
0,0,0,3,1,1370.0,1,1,68.5
1,1,1,4,1,144868.3942,0,0,7100.0
1,0,0,3,1,1267.1059300000002,1,1,75.0
1,0,1,2,1,1150.0,1,0,46.0
0,0,1,2,1,1150.070126,1,1,41.0
0,0,0,3,1,1390.190565,1,1,89.0
1,0,0,2,1,1476.01476,1,1,68.0
0,0,0,3,1,1719.255663,1,1,85.0
0,0,1,2,1,1137.068431,1,1,55.0
0,0,0,3,1,2200.0,1,1,110.0
1,1,1,2,1,1035.196687,0,1,140.0
0,0,1,2,1,1175.141243,1,1,52.0
0,0,0,4,1,2050.580998,1,1,60.0
0,0,0,2,1,882.0935019,1,1,60.0
1,0,0,2,1,1048.102383,1,1,95.0
1,0,0,3,1,1600.134748,1,1,95.0
1,0,1,3,1,2195.095835,1,1,410.0
1,0,0,3,1,1573.564123,1,0,100.0
1,0,0,2,1,1085.77633,1,1,100.0
1,0,0,2,1,850.0,1,1,27.2
0,0,0,2,1,1100.110011,1,1,40.0
1,0,0,1,1,659.9229287,1,1,41.1
1,0,0,2,1,1199.82548,1,1,55.0
1,0,1,3,1,1853.24826,1,1,63.9
1,0,0,2,1,1150.0,1,1,64.4
1,0,0,2,1,1215.158158,1,1,38.8
1,0,0,3,1,1815.293851,1,1,160.0
1,0,0,3,1,1500.197394,1,1,38.0
1,0,0,2,1,1351.019406,1,1,110.0
1,1,1,2,1,641.5490493,0,0,110.0
0,0,0,2,1,1200.0,1,1,36.9
1,1,0,2,1,1244.444444,0,1,19.6
0,1,0,2,1,1000.0,0,1,28.0
0,0,0,2,1,750.1071582000001,1,1,35.0
0,0,0,4,1,3938.461538000001,1,1,320.0
1,0,0,3,1,1748.93617,1,1,82.2
0,0,0,3,1,1375.079331,1,1,65.0
1,1,1,3,1,1510.204082,0,1,62.9
1,1,1,3,1,1058.730159,0,1,66.7
0,0,0,1,1,649.9133449,1,1,15.0
1,0,1,3,1,1888.930865,1,1,150.0
1,0,0,2,1,929.0802106,1,1,150.0
1,0,0,2,1,1121.771218,1,1,45.6
0,0,1,2,1,940.4444444,1,1,52.9
0,0,0,4,1,2210.188971,1,1,200.0
1,0,0,2,1,939.7247271,1,1,39.6
1,1,1,3,1,1269.681742,0,1,37.9
1,0,1,2,1,1030.0044779999998,1,1,92.0
1,0,0,2,1,1079.616507,1,1,25.9
1,1,0,2,1,900.0163639,0,1,55.0
1,0,1,3,1,1450.116009,1,1,150.0
1,1,1,1,1,874.0564163999999,0,1,44.0
0,0,0,2,1,1195.002716,1,1,110.0
1,0,0,2,1,1074.883554,1,1,60.0
1,0,1,2,1,942.0496717,1,1,33.0
1,1,1,2,1,593.1471349999999,0,1,20.6
1,0,0,3,1,1750.164078,1,1,160.0
0,0,0,3,1,1030.21978,1,1,30.0
0,0,0,2,1,1060.108131,1,1,100.0
1,0,0,3,1,1280.133001,1,1,77.0
0,1,1,2,1,1368.106028,0,1,96.0
0,0,0,4,1,1975.1693,1,1,70.0
1,0,1,2,1,1100.292113,1,1,33.9
1,0,0,2,1,970.3196347,1,1,25.5
1,1,1,4,1,3043.478261,0,1,140.0
0,0,0,2,1,750.0,1,1,33.0
1,0,0,2,1,1066.666667,1,1,160.0
1,0,0,1,1,397.4835573,1,1,13.9
1,0,1,2,1,930.2325581,1,1,36.0
1,1,1,2,1,1075.006108,0,1,44.0
1,0,0,2,1,1000.0,1,1,54.0
1,0,0,2,1,585.0091408,1,1,32.0
1,1,1,4,1,2250.027439,0,0,410.0
1,0,1,3,1,1846.621768,1,1,170.0
1,0,0,2,1,930.0162752999998,1,1,80.0
0,0,1,1,1,475.0271444,1,1,17.5
1,0,1,2,1,1116.0431199999998,1,1,88.0
1,0,0,3,1,1379.43719,1,1,150.0
1,1,1,3,1,1680.107527,0,1,50.0
0,0,1,2,1,552.0794994,1,1,30.0
1,0,0,4,1,5157.894737,1,1,490.0
1,0,0,5,1,5480.202768,1,1,800.0
1,0,0,2,1,1202.9780560000002,1,1,30.7
1,0,1,4,1,2699.96625,1,1,240.0
1,0,0,2,1,950.0,1,1,95.0
1,0,1,2,1,1068.03375,1,1,200.0
1,0,0,4,1,2517.532818,1,1,140.0
1,1,1,1,1,369.5966576,0,0,69.0
1,0,0,3,1,2423.263328,1,1,120.0
1,1,1,4,1,3157.894737,0,0,150.0
1,1,1,3,1,1978.518937,0,1,280.0
1,1,1,3,1,1021.461998,0,0,63.3
0,0,1,1,1,629.0785696,1,1,24.1
0,0,0,3,1,1252.019386,1,1,62.0
1,0,1,2,1,985.0011193,1,1,44.0
1,0,0,2,1,947.4017744,1,1,29.9
0,0,0,2,1,1250.0,1,1,55.0
1,0,1,3,1,1575.3458380000002,1,1,320.0
0,0,0,3,1,1704.918033,1,1,52.0
0,0,0,3,1,1600.0,1,1,100.0
0,0,0,2,1,1215.201061,1,1,55.0
1,0,1,2,1,849.7011102,1,1,19.9
1,1,1,3,1,1530.10279,0,1,52.1
0,1,1,2,1,1074.91318,0,1,65.0
0,0,0,1,1,719.0106413999999,1,1,25.0
1,0,0,1,1,585.3772757,1,1,200.0
0,0,0,2,1,950.1187648,1,1,32.0
0,0,0,2,1,795.0116912999999,1,1,51.0
1,0,0,3,1,1550.434002,1,1,51.8
0,0,0,1,1,652.173913,1,1,19.8
1,0,0,2,1,1223.309609,1,1,27.5
1,0,1,3,1,1851.50898,1,1,100.0
0,0,0,2,1,1250.0,1,1,30.0
0,0,0,1,1,525.0525053,1,1,35.0
0,0,0,3,1,1150.054765,1,1,63.0
1,0,0,2,1,737.2214941000001,1,1,180.0
1,0,1,3,1,2677.913905,1,1,400.0
0,0,0,1,1,1000.0,1,1,13.5
0,0,0,2,1,1300.309598,1,1,42.0
1,0,1,3,1,1976.744186,1,1,170.0
0,1,1,3,1,1638.672675,0,1,80.0
1,0,0,1,1,653.8704915,1,1,31.0
1,0,0,2,1,987.1071716,1,1,24.5
1,0,0,3,1,1183.127572,1,1,46.0
1,0,1,3,1,1480.165779,1,1,100.0
1,0,0,3,1,1450.116009,1,1,50.0
1,0,0,3,1,1598.894591,1,1,81.0
2,1,1,3,1,891.1434055,0,0,130.0
1,0,0,1,1,714.2857142999999,1,1,100.0
0,0,0,2,1,1080.043202,1,1,90.0
1,0,0,3,1,1506.642926,1,1,110.0
0,0,0,2,1,150.0068185,1,1,22.0
0,1,0,2,1,600.0705965,0,1,17.0
0,0,0,3,1,1849.710983,1,1,80.0
1,0,0,2,1,1000.0,1,1,160.0
1,0,0,2,1,1035.062751,1,1,80.0
0,0,0,2,1,1220.198986,1,1,65.0
1,1,1,1,1,390.0293255,0,0,39.9
1,0,1,2,1,1035.001882,1,1,55.0
1,0,0,3,1,1662.049861,1,1,120.0
0,0,0,2,1,916.2303665,1,1,35.0
0,0,1,2,1,1034.870641,1,1,46.0
0,0,0,2,1,467.9730915,1,1,32.0
1,0,0,3,1,1000.0,1,1,25.0
1,0,0,1,1,630.0114547999999,1,1,55.0
1,0,0,3,1,1353.271534,1,1,200.0
0,0,0,2,1,785.1013328,1,1,43.0
0,0,0,2,1,1172.180255,1,1,45.0
1,0,0,3,1,1550.151976,1,1,51.0
1,0,1,3,1,1524.348422,1,1,88.9
1,0,0,4,1,2361.739815,1,1,120.0
1,0,1,2,1,1020.130577,1,1,75.0
1,0,0,3,1,2087.347463,1,1,130.0
1,1,0,2,1,1037.790698,0,1,35.7
1,0,0,2,1,1299.234136,1,1,47.5
1,0,0,2,1,675.8713913,1,1,140.0
1,0,1,3,1,2797.097067,1,1,370.0
0,0,0,2,1,500.0,1,1,15.0
1,1,1,3,1,776.5314927000001,0,0,180.0
1,0,0,3,1,2630.949534,1,1,110.0
1,0,0,3,1,1515.016487,1,1,170.0
1,0,0,2,1,655.0933507999999,1,1,20.0
0,0,0,2,1,1343.090033,1,1,72.5
0,0,0,2,1,1050.098447,1,1,48.0
1,0,0,2,1,960.0384015,1,1,160.0
0,0,0,2,1,1008.064516,1,1,50.0
2,0,0,4,1,242500.0,1,0,9700.0
1,0,0,4,1,2650.027705,1,1,1100.0
1,0,0,2,1,986.8421053,1,1,150.0
0,0,0,2,1,1062.02209,1,1,50.0
1,0,1,3,1,1890.3199,1,1,45.5
1,0,0,3,1,1385.041551,1,1,110.0
1,0,0,2,1,1004.722194,1,1,100.0
0,0,0,2,1,849.8583569,1,1,36.0
0,0,0,3,1,1500.375094,1,1,40.0
0,0,0,2,1,1120.186698,1,1,48.0
0,0,0,2,1,775.1937984,1,1,26.0
0,0,0,2,1,900.1956947000001,1,1,23.0
